Project	Project Source	Project Name	Oncotree Code	Path to Extended SBS File	Path to Counts SBS_96 File	Path to Extended DBS File	Path to Counts DBS_78 File	Path to Extended INDEL File	Path to Counts INDEL_Alexandrov2018_83 File	Path to Clinical File	Path to Samples File	Path to Genes File
ICGC-HNSC-US_HNSC_27.WGS	ICGC	"Head and Neck Squamous Cell Carcinoma - TCGA, US - WGS"	HNSC	mutations/ICGC/processed/extended/extended.ICGC-HNSC-US_HNSC_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-HNSC-US_HNSC_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-HNSC-US_HNSC_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-HNSC-US_HNSC_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-HNSC-US_HNSC_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-HNSC-US_HNSC_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-HNSC-US_HNSC_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-HNSC-US_HNSC_27.tsv	gene-alterations/mutations/ICGC/processed/gene_alterations.ICGC-HNSC-US_HNSC_27.tsv
ICGC-KICH-US_KICH_27.WGS	ICGC	"Kidney Chromophobe - TCGA, US - WGS"	CHRCC	mutations/ICGC/processed/extended/extended.ICGC-KICH-US_KICH_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-KICH-US_KICH_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-KICH-US_KICH_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-KICH-US_KICH_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-KICH-US_KICH_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-KICH-US_KICH_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-KICH-US_KICH_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-KICH-US_KICH_27.tsv	gene-alterations/mutations/ICGC/processed/gene_alterations.ICGC-KICH-US_KICH_27.tsv
ICGC-KIRC-US_KIRC_27.WGS	ICGC	"Kidney Renal Clear Cell Carcinoma - TCGA, US - WGS"	CCRCC	mutations/ICGC/processed/extended/extended.ICGC-KIRC-US_KIRC_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-KIRC-US_KIRC_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-KIRC-US_KIRC_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-KIRC-US_KIRC_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-KIRC-US_KIRC_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-KIRC-US_KIRC_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-KIRC-US_KIRC_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-KIRC-US_KIRC_27.tsv	gene-alterations/mutations/ICGC/processed/gene_alterations.ICGC-KIRC-US_KIRC_27.tsv
ICGC-KIRC-US_KIRC_27.WXS	ICGC	"Kidney Renal Clear Cell Carcinoma - TCGA, US - WXS"	CCRCC	mutations/ICGC/processed/extended/extended.ICGC-KIRC-US_KIRC_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-KIRC-US_KIRC_27.WXS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-KIRC-US_KIRC_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-KIRC-US_KIRC_27.WXS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-KIRC-US_KIRC_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-KIRC-US_KIRC_27.WXS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-KIRC-US_KIRC_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-KIRC-US_KIRC_27.tsv	gene-alterations/mutations/ICGC/processed/gene_alterations.ICGC-KIRC-US_KIRC_27.tsv
ICGC-KIRP-US_KIRP_27.WGS	ICGC	"Kidney Renal Papillary Cell Carcinoma - TCGA, US - WGS"	PRCC	mutations/ICGC/processed/extended/extended.ICGC-KIRP-US_KIRP_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-KIRP-US_KIRP_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-KIRP-US_KIRP_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-KIRP-US_KIRP_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-KIRP-US_KIRP_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-KIRP-US_KIRP_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-KIRP-US_KIRP_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-KIRP-US_KIRP_27.tsv	gene-alterations/mutations/ICGC/processed/gene_alterations.ICGC-KIRP-US_KIRP_27.tsv
ICGC-KIRP-US_KIRP_27.WXS	ICGC	"Kidney Renal Papillary Cell Carcinoma - TCGA, US - WXS"	PRCC	mutations/ICGC/processed/extended/extended.ICGC-KIRP-US_KIRP_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-KIRP-US_KIRP_27.WXS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-KIRP-US_KIRP_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-KIRP-US_KIRP_27.WXS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-KIRP-US_KIRP_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-KIRP-US_KIRP_27.WXS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-KIRP-US_KIRP_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-KIRP-US_KIRP_27.tsv	gene-alterations/mutations/ICGC/processed/gene_alterations.ICGC-KIRP-US_KIRP_27.tsv
ICGC-LAML-CN_LAML_27.WXS	ICGC	Leukemia - CN - WXS	MNM	mutations/ICGC/processed/extended/extended.ICGC-LAML-CN_LAML_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LAML-CN_LAML_27.WXS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-LAML-CN_LAML_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LAML-CN_LAML_27.WXS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-LAML-CN_LAML_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-LAML-CN_LAML_27.WXS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-LAML-CN_LAML_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-LAML-CN_LAML_27.tsv	gene-alterations/mutations/ICGC/processed/gene_alterations.ICGC-LAML-CN_LAML_27.tsv
ICGC-LAML-KR_LAML_27.WGS	ICGC	Acute Myeloid Leukemia - KR - WGS	AML	mutations/ICGC/processed/extended/extended.ICGC-LAML-KR_LAML_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LAML-KR_LAML_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-LAML-KR_LAML_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LAML-KR_LAML_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-LAML-KR_LAML_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-LAML-KR_LAML_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-LAML-KR_LAML_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-LAML-KR_LAML_27.tsv	gene-alterations/mutations/ICGC/processed/gene_alterations.ICGC-LAML-KR_LAML_27.tsv
ICGC-LAML-KR_LAML_27.WXS	ICGC	Acute Myeloid Leukemia - KR - WXS	AML	mutations/ICGC/processed/extended/extended.ICGC-LAML-KR_LAML_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LAML-KR_LAML_27.WXS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-LAML-KR_LAML_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LAML-KR_LAML_27.WXS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-LAML-KR_LAML_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-LAML-KR_LAML_27.WXS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-LAML-KR_LAML_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-LAML-KR_LAML_27.tsv	gene-alterations/mutations/ICGC/processed/gene_alterations.ICGC-LAML-KR_LAML_27.tsv
ICGC-LGG-US_LGG_27.WGS	ICGC	"Brain Lower Grade Glioma - TCGA, US - WGS"	LGGNOS	mutations/ICGC/processed/extended/extended.ICGC-LGG-US_LGG_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LGG-US_LGG_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-LGG-US_LGG_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LGG-US_LGG_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-LGG-US_LGG_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-LGG-US_LGG_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-LGG-US_LGG_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-LGG-US_LGG_27.tsv	gene-alterations/mutations/ICGC/processed/gene_alterations.ICGC-LGG-US_LGG_27.tsv
ICGC-LGG-US_LGG_27.WXS	ICGC	"Brain Lower Grade Glioma - TCGA, US - WXS"	LGGNOS	mutations/ICGC/processed/extended/extended.ICGC-LGG-US_LGG_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LGG-US_LGG_27.WXS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-LGG-US_LGG_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LGG-US_LGG_27.WXS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-LGG-US_LGG_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-LGG-US_LGG_27.WXS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-LGG-US_LGG_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-LGG-US_LGG_27.tsv	gene-alterations/mutations/ICGC/processed/gene_alterations.ICGC-LGG-US_LGG_27.tsv
ICGC-LIAD-FR_LIAD_27.WGS	ICGC	Benign Liver Tumour - FR - WGS	LIAD	mutations/ICGC/processed/extended/extended.ICGC-LIAD-FR_LIAD_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LIAD-FR_LIAD_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-LIAD-FR_LIAD_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LIAD-FR_LIAD_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-LIAD-FR_LIAD_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-LIAD-FR_LIAD_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-LIAD-FR_LIAD_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-LIAD-FR_LIAD_27.tsv	gene-alterations/mutations/ICGC/processed/gene_alterations.ICGC-LIAD-FR_LIAD_27.tsv
ICGC-LIAD-FR_LIAD_27.WXS	ICGC	Benign Liver Tumour - FR - WXS	LIAD	mutations/ICGC/processed/extended/extended.ICGC-LIAD-FR_LIAD_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LIAD-FR_LIAD_27.WXS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-LIAD-FR_LIAD_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LIAD-FR_LIAD_27.WXS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-LIAD-FR_LIAD_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-LIAD-FR_LIAD_27.WXS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-LIAD-FR_LIAD_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-LIAD-FR_LIAD_27.tsv	gene-alterations/mutations/ICGC/processed/gene_alterations.ICGC-LIAD-FR_LIAD_27.tsv
ICGC-LICA-CN_LICA_27.WGS	ICGC	Liver Cancer - CN - WGS	HCC	mutations/ICGC/processed/extended/extended.ICGC-LICA-CN_LICA_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LICA-CN_LICA_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-LICA-CN_LICA_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LICA-CN_LICA_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-LICA-CN_LICA_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-LICA-CN_LICA_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-LICA-CN_LICA_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-LICA-CN_LICA_27.tsv	gene-alterations/mutations/ICGC/processed/gene_alterations.ICGC-LICA-CN_LICA_27.tsv
ICGC-LICA-CN_LICA_27.WXS	ICGC	Liver Cancer - CN - WXS	HCC	mutations/ICGC/processed/extended/extended.ICGC-LICA-CN_LICA_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LICA-CN_LICA_27.WXS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-LICA-CN_LICA_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LICA-CN_LICA_27.WXS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-LICA-CN_LICA_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-LICA-CN_LICA_27.WXS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-LICA-CN_LICA_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-LICA-CN_LICA_27.tsv	gene-alterations/mutations/ICGC/processed/gene_alterations.ICGC-LICA-CN_LICA_27.tsv
ICGC-LICA-FR_LICA_27.WGS	ICGC	Liver Cancer - FR - WGS	HCC	mutations/ICGC/processed/extended/extended.ICGC-LICA-FR_LICA_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LICA-FR_LICA_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-LICA-FR_LICA_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LICA-FR_LICA_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-LICA-FR_LICA_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-LICA-FR_LICA_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-LICA-FR_LICA_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-LICA-FR_LICA_27.tsv	gene-alterations/mutations/ICGC/processed/gene_alterations.ICGC-LICA-FR_LICA_27.tsv
ICGC-LICA-FR_LICA_27.WXS	ICGC	Liver Cancer - FR - WXS	HCC	mutations/ICGC/processed/extended/extended.ICGC-LICA-FR_LICA_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LICA-FR_LICA_27.WXS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-LICA-FR_LICA_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LICA-FR_LICA_27.WXS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-LICA-FR_LICA_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-LICA-FR_LICA_27.WXS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-LICA-FR_LICA_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-LICA-FR_LICA_27.tsv	gene-alterations/mutations/ICGC/processed/gene_alterations.ICGC-LICA-FR_LICA_27.tsv
ICGC-LIHC-US_LIHC_27.WGS	ICGC	"Liver Hepatocellular Carcinoma - TCGA, US - WGS"	HCC	mutations/ICGC/processed/extended/extended.ICGC-LIHC-US_LIHC_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LIHC-US_LIHC_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-LIHC-US_LIHC_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LIHC-US_LIHC_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-LIHC-US_LIHC_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-LIHC-US_LIHC_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-LIHC-US_LIHC_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-LIHC-US_LIHC_27.tsv	gene-alterations/mutations/ICGC/processed/gene_alterations.ICGC-LIHC-US_LIHC_27.tsv
ICGC-LIHC-US_LIHC_27.WXS	ICGC	"Liver Hepatocellular Carcinoma - TCGA, US - WXS"	HCC	mutations/ICGC/processed/extended/extended.ICGC-LIHC-US_LIHC_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LIHC-US_LIHC_27.WXS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-LIHC-US_LIHC_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LIHC-US_LIHC_27.WXS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-LIHC-US_LIHC_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-LIHC-US_LIHC_27.WXS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-LIHC-US_LIHC_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-LIHC-US_LIHC_27.tsv	gene-alterations/mutations/ICGC/processed/gene_alterations.ICGC-LIHC-US_LIHC_27.tsv
ICGC-LIHM-FR_LIHM_27.WXS	ICGC	Liver Cancer - Hepatocellular macronodules - WXS	HCC	mutations/ICGC/processed/extended/extended.ICGC-LIHM-FR_LIHM_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LIHM-FR_LIHM_27.WXS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-LIHM-FR_LIHM_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LIHM-FR_LIHM_27.WXS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-LIHM-FR_LIHM_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-LIHM-FR_LIHM_27.WXS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-LIHM-FR_LIHM_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-LIHM-FR_LIHM_27.tsv	gene-alterations/mutations/ICGC/processed/gene_alterations.ICGC-LIHM-FR_LIHM_27.tsv
ICGC-LINC-JP_LINC_27.WGS	ICGC	"Liver Cancer - NCC, JP - WGS"	HCC	mutations/ICGC/processed/extended/extended.ICGC-LINC-JP_LINC_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LINC-JP_LINC_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-LINC-JP_LINC_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LINC-JP_LINC_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-LINC-JP_LINC_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-LINC-JP_LINC_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-LINC-JP_LINC_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-LINC-JP_LINC_27.tsv	gene-alterations/mutations/ICGC/processed/gene_alterations.ICGC-LINC-JP_LINC_27.tsv
ICGC-LINC-JP_LINC_27.WXS	ICGC	"Liver Cancer - NCC, JP - WXS"	HCC	mutations/ICGC/processed/extended/extended.ICGC-LINC-JP_LINC_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LINC-JP_LINC_27.WXS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-LINC-JP_LINC_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LINC-JP_LINC_27.WXS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-LINC-JP_LINC_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-LINC-JP_LINC_27.WXS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-LINC-JP_LINC_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-LINC-JP_LINC_27.tsv	gene-alterations/mutations/ICGC/processed/gene_alterations.ICGC-LINC-JP_LINC_27.tsv
ICGC-LIRI-JP_LIRI_27.WGS	ICGC	"Liver Cancer - RIKEN, JP - WGS"	HCC	mutations/ICGC/processed/extended/extended.ICGC-LIRI-JP_LIRI_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LIRI-JP_LIRI_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-LIRI-JP_LIRI_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LIRI-JP_LIRI_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-LIRI-JP_LIRI_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-LIRI-JP_LIRI_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-LIRI-JP_LIRI_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-LIRI-JP_LIRI_27.tsv	gene-alterations/mutations/ICGC/processed/gene_alterations.ICGC-LIRI-JP_LIRI_27.tsv
ICGC-LMS-FR_LMS_27.WGS	ICGC	Soft tissue cancer - Leiomyosarcoma - WGS	LMS	mutations/ICGC/processed/extended/extended.ICGC-LMS-FR_LMS_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LMS-FR_LMS_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-LMS-FR_LMS_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LMS-FR_LMS_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-LMS-FR_LMS_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-LMS-FR_LMS_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-LMS-FR_LMS_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-LMS-FR_LMS_27.tsv	gene-alterations/mutations/ICGC/processed/gene_alterations.ICGC-LMS-FR_LMS_27.tsv
ICGC-LUAD-US_LUAD_27.WGS	ICGC	"Lung Adenocarcinoma - TCGA, US - WGS"	LUAD	mutations/ICGC/processed/extended/extended.ICGC-LUAD-US_LUAD_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LUAD-US_LUAD_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-LUAD-US_LUAD_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LUAD-US_LUAD_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-LUAD-US_LUAD_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-LUAD-US_LUAD_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-LUAD-US_LUAD_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-LUAD-US_LUAD_27.tsv	gene-alterations/mutations/ICGC/processed/gene_alterations.ICGC-LUAD-US_LUAD_27.tsv
ICGC-LUSC-CN_LUSC_27.WGS	ICGC	Lung Cancer - CN - WGS	LUSC	mutations/ICGC/processed/extended/extended.ICGC-LUSC-CN_LUSC_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LUSC-CN_LUSC_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-LUSC-CN_LUSC_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LUSC-CN_LUSC_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-LUSC-CN_LUSC_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-LUSC-CN_LUSC_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-LUSC-CN_LUSC_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-LUSC-CN_LUSC_27.tsv	gene-alterations/mutations/ICGC/processed/gene_alterations.ICGC-LUSC-CN_LUSC_27.tsv
ICGC-LUSC-KR_LUSC_27.WGS	ICGC	Lung Cancer - KR - WGS	NSCLC	mutations/ICGC/processed/extended/extended.ICGC-LUSC-KR_LUSC_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LUSC-KR_LUSC_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-LUSC-KR_LUSC_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LUSC-KR_LUSC_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-LUSC-KR_LUSC_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-LUSC-KR_LUSC_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-LUSC-KR_LUSC_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-LUSC-KR_LUSC_27.tsv	gene-alterations/mutations/ICGC/processed/gene_alterations.ICGC-LUSC-KR_LUSC_27.tsv
ICGC-LUSC-KR_LUSC_27.WXS	ICGC	Lung Cancer - KR - WXS	NSCLC	mutations/ICGC/processed/extended/extended.ICGC-LUSC-KR_LUSC_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LUSC-KR_LUSC_27.WXS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-LUSC-KR_LUSC_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LUSC-KR_LUSC_27.WXS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-LUSC-KR_LUSC_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-LUSC-KR_LUSC_27.WXS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-LUSC-KR_LUSC_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-LUSC-KR_LUSC_27.tsv	gene-alterations/mutations/ICGC/processed/gene_alterations.ICGC-LUSC-KR_LUSC_27.tsv
